from,to,numIncidents,arrested,ward,arrestDate
M001348,NA,1,TRUE,5,2022/06/30 02:00:00+00
M001351,NA,1,FALSE,6,NA
M001353,NA,1,FALSE,2,NA
M001354,NA,2,FALSE,5,NA
M001358,NA,1,FALSE,2,NA
M001359,NA,2,FALSE,NA,NA
M001361,NA,1,FALSE,6,NA
M001363,NA,1,FALSE,5,NA
M001364,NA,2,TRUE,3,NA
M001365,NA,1,TRUE,4,2022/06/16 10:00:00+00
M001367,NA,1,TRUE,4,2022/07/01 14:00:00+00
M001370,NA,1,TRUE,6,2022/06/16 16:00:00+00
M001372,NA,1,FALSE,1,NA
M001373,NA,1,TRUE,6,2022/06/11 09:00:00+00
M001375,NA,1,FALSE,5,NA
M001378,NA,1,FALSE,2,NA
M001382,NA,1,FALSE,2,NA
M001384,NA,1,FALSE,3,NA
M001385,NA,1,TRUE,2,2022/06/18 07:00:00+00
M001389,NA,1,FALSE,1,NA
M001390,NA,1,FALSE,6,NA
M001391,NA,2,FALSE,5,NA
M001394,NA,1,FALSE,4,NA
M001395,NA,1,FALSE,1,NA
M001396,NA,1,FALSE,4,NA
M001398,NA,1,TRUE,6,2022/06/27 04:00:00+00
M001401,NA,2,FALSE,1,NA
M001404,NA,1,TRUE,6,2022/08/16 05:00:00+00
M001408,NA,1,FALSE,3,NA
M001410,NA,1,FALSE,2,NA
M001413,NA,1,FALSE,1,NA
M001415,NA,1,FALSE,3,NA
M001418,NA,1,FALSE,NA,NA
M001419,NA,1,FALSE,1,NA
M001422,NA,1,FALSE,NA,NA
M001423,NA,1,FALSE,6,NA
M001426,NA,1,FALSE,2,NA
M001427,NA,1,FALSE,6,NA
M001429,NA,1,FALSE,4,NA
M001430,NA,2,TRUE,3,NA
M001431,NA,1,TRUE,6,2022/07/30 15:00:00+00
M001432,NA,1,TRUE,3,2022/07/10 21:00:00+00
M001433,NA,1,FALSE,1,NA
M001435,NA,1,FALSE,5,NA
M001437,NA,1,TRUE,1,2022/07/01 07:00:00+00
M001439,NA,1,FALSE,3,NA
M001440,NA,1,FALSE,1,NA
M001442,NA,1,FALSE,1,NA
M001444,NA,1,TRUE,NA,2022/07/03 08:00:00+00
M001447,NA,1,FALSE,5,NA
M001448,NA,1,FALSE,3,NA
M001450,NA,1,TRUE,3,2022/07/15 00:00:00+00
M001452,NA,1,FALSE,4,NA
M001453,NA,1,TRUE,5,2022/07/23 05:00:00+00
M001458,NA,1,FALSE,6,NA
M001459,NA,1,FALSE,5,NA
M001460,NA,1,FALSE,5,NA
M001461,NA,2,FALSE,6,NA
M001464,NA,1,FALSE,6,NA
M001466,NA,1,FALSE,3,NA
M001468,NA,1,FALSE,2,NA
M001470,NA,1,FALSE,6,NA
M001471,NA,2,FALSE,3,NA
M001474,NA,1,TRUE,1,2022/07/16 04:00:00+00
M001476,NA,1,FALSE,NA,NA
M001477,NA,1,FALSE,3,NA
M001478,NA,2,FALSE,2,NA
M001482,NA,1,FALSE,4,NA
M001483,NA,1,FALSE,2,NA
M001485,NA,1,FALSE,4,NA
M001488,NA,1,FALSE,4,NA
M001489,NA,1,FALSE,1,NA
M001490,NA,1,TRUE,5,2022/07/20 03:00:00+00
M001493,NA,1,FALSE,1,NA
M001495,NA,1,FALSE,2,NA
M001497,NA,1,FALSE,1,NA
M001498,NA,1,FALSE,3,NA
M001500,NA,1,FALSE,NA,NA
M001502,NA,1,TRUE,2,2022/08/06 09:00:00+00
M001506,NA,1,FALSE,3,NA
M001510,NA,1,FALSE,6,NA
M001512,NA,1,FALSE,1,NA
M001513,NA,1,FALSE,4,NA
M001515,NA,1,FALSE,5,NA
M001516,NA,1,FALSE,1,NA
M001518,NA,1,FALSE,5,NA
M001519,NA,1,FALSE,1,NA
M001521,NA,2,TRUE,4,NA
M001523,NA,1,FALSE,2,NA
M001527,NA,1,FALSE,4,NA
M001528,NA,1,FALSE,5,NA
M001530,NA,1,FALSE,NA,NA
M001531,NA,1,FALSE,2,NA
M001533,NA,1,FALSE,3,NA
M001536,NA,2,FALSE,2,NA
M001538,NA,1,TRUE,4,2022/08/14 07:00:00+00
M001539,NA,1,FALSE,1,NA
M001540,NA,1,FALSE,5,NA
M001541,NA,1,TRUE,1,2022/09/23 19:00:00+00
M001544,NA,1,FALSE,3,NA
M001545,NA,1,FALSE,2,NA
M001547,NA,1,FALSE,2,NA
M001548,NA,3,FALSE,6,NA
M001550,NA,1,FALSE,1,NA
M001552,NA,1,FALSE,2,NA
M001554,NA,1,FALSE,4,NA
M001557,NA,1,FALSE,5,NA
M001559,NA,1,FALSE,1,NA
M001562,NA,1,FALSE,NA,NA
M001564,NA,1,FALSE,2,NA
M001567,NA,1,FALSE,1,NA
M001568,NA,1,TRUE,1,2022/09/13 02:00:00+00
M001570,NA,1,FALSE,4,NA
M001573,NA,1,FALSE,5,NA
M001575,NA,1,FALSE,4,NA
M001577,NA,1,FALSE,3,NA
M001578,NA,2,FALSE,3,NA
M001580,NA,1,FALSE,4,NA
M001583,NA,1,FALSE,4,NA
M001584,NA,1,FALSE,3,NA
M001585,NA,1,FALSE,1,NA
M001588,NA,1,FALSE,3,NA
M001590,NA,1,FALSE,1,NA
M001593,NA,1,TRUE,3,2022/09/09 22:00:00+00
M001595,NA,1,FALSE,4,NA
M001597,NA,3,FALSE,6,NA
M001602,NA,1,TRUE,5,2022/09/22 23:00:00+00
M001603,NA,1,FALSE,2,NA
M001605,NA,1,FALSE,3,NA
M001607,NA,1,FALSE,2,NA
M001608,NA,1,FALSE,5,NA
M001610,NA,1,FALSE,1,NA
M001611,NA,1,FALSE,5,NA
M001613,NA,1,TRUE,5,2022/09/16 09:00:00+00
M001615,NA,1,FALSE,5,NA
M001616,NA,1,FALSE,1,NA
M001619,NA,1,FALSE,3,NA
M001621,NA,1,FALSE,1,NA
M001623,NA,1,FALSE,5,NA
M001625,NA,1,FALSE,4,NA
M001628,NA,1,FALSE,6,NA
M001629,NA,1,TRUE,4,2022/09/09 03:00:00+00
M001631,NA,1,FALSE,4,NA
M001632,NA,1,FALSE,6,NA
M001633,NA,1,FALSE,5,NA
M001636,NA,2,FALSE,1,NA
M001638,NA,1,FALSE,6,NA
M001642,NA,1,FALSE,6,NA
M001643,NA,1,FALSE,1,NA
M001645,NA,1,FALSE,2,NA
M001647,NA,1,FALSE,3,NA
M001648,NA,1,FALSE,3,NA
M001651,NA,1,FALSE,5,NA
M001654,NA,1,FALSE,2,NA
M001656,NA,1,FALSE,3,NA
M001661,NA,2,FALSE,4,NA
M001664,NA,1,FALSE,6,NA
M001665,NA,1,TRUE,1,2022/10/23 08:00:00+00
M001669,NA,1,TRUE,3,2022/10/19 01:00:00+00
M001670,NA,1,FALSE,6,NA
M001673,NA,1,FALSE,5,NA
M001675,NA,1,FALSE,1,NA
M001677,NA,1,TRUE,5,2022/09/06 21:00:00+00
M001678,NA,1,FALSE,1,NA
M001681,NA,1,FALSE,1,NA
M001686,NA,1,FALSE,4,NA
M001687,NA,1,FALSE,5,NA
M001688,NA,1,TRUE,6,2022/07/23 16:00:00+00
M001692,NA,1,TRUE,3,2022/10/11 22:00:00+00
M001694,NA,1,FALSE,6,NA
M001695,NA,1,FALSE,6,NA
M001696,NA,1,FALSE,NA,NA
M001698,NA,1,FALSE,3,NA
M001699,NA,1,TRUE,4,2022/11/16 20:00:00+00
M001702,NA,1,FALSE,3,NA
M001703,NA,1,FALSE,1,NA
M001706,NA,1,FALSE,3,NA
M001707,NA,1,FALSE,1,NA
M001709,NA,1,FALSE,1,NA
M001711,NA,1,TRUE,NA,2022/08/12 07:00:00+00
M001712,NA,1,FALSE,6,NA
M001713,NA,1,FALSE,1,NA
M001714,NA,2,FALSE,3,NA
M001716,NA,1,FALSE,NA,NA
M001720,NA,1,FALSE,6,NA
M001721,NA,1,FALSE,3,NA
M001722,NA,1,TRUE,6,2022/11/28 20:00:00+00
M001726,NA,1,TRUE,5,2022/10/26 06:00:00+00
M001730,NA,1,FALSE,4,NA
M001733,NA,1,TRUE,6,2022/11/03 22:00:00+00
M001735,NA,1,FALSE,3,NA
M001737,NA,1,TRUE,1,2022/06/13 06:00:00+00
M001739,NA,1,TRUE,6,2022/04/30 12:00:00+00
M001741,NA,1,TRUE,6,2022/10/20 22:00:00+00
M001744,NA,1,TRUE,1,2022/09/02 21:00:00+00
M001746,NA,1,FALSE,NA,NA
M001747,NA,1,TRUE,NA,2022/06/23 01:00:00+00
M001750,NA,1,FALSE,1,NA
M001751,NA,2,FALSE,2,NA
M001755,NA,1,FALSE,1,NA
M001757,NA,1,TRUE,1,2022/11/19 09:00:00+00
M001758,NA,1,TRUE,6,2022/10/07 07:00:00+00
M001760,NA,1,TRUE,3,2022/10/24 03:00:00+00
M001761,NA,1,FALSE,NA,NA
M001763,NA,1,TRUE,3,2022/11/22 13:00:00+00
M001765,NA,1,TRUE,3,2022/11/03 05:00:00+00
M001766,NA,1,FALSE,1,NA
M001769,NA,1,TRUE,3,2022/10/26 21:00:00+00
M001770,NA,1,FALSE,1,NA
